,Date,0,1,2,3,4,5,6,7,8,9
192,2024-12-20,SRF,3990.0,10,1,2287.00,2305.75,2274.0,2325.40,2369.25,1
193,2024-12-20,SUNPHARMA,5603.0,10,2,1787.65,1806.80,1810.0,1824.05,1842.35,2
194,2024-12-20,SUNTV,1143.0,5,6,711.25,715.00,698.9,722.75,738.85,1
195,2024-12-20,SUPREMEIND,1253.0,50,4,4822.15,4948.85,4850.0,5041.90,5146.45,4
196,2024-12-20,SYNGENE,1483.0,5,5,836.05,844.90,844.0,853.75,863.90,0
197,2024-12-20,TATACHEM,1537.0,10,2,1033.70,1051.75,1026.95,1067.85,1085.75,1
198,2024-12-20,TATACOMM,1443.0,10,4,1750.35,1768.30,1711.45,1787.95,1806.20,1
199,2024-12-20,TATACONSUM,2649.0,5,1,897.60,906.50,894.45,915.60,925.55,0
200,2024-12-20,TATAELXSI,908.0,50,2,6991.10,7145.20,6925.1,7237.15,7338.90,4
201,2024-12-20,TATAMOTORS,21938.0,5,1,734.15,743.60,724.3,752.95,762.55,0
202,2024-12-20,TATAPOWER,5779.0,2.5,2,408.00,412.60,402.4,417.40,421.95,0
203,2024-12-20,TATASTEEL,5370.0,1.25,2,139.07,141.32,140.45,143.47,145.92,0
204,2024-12-20,TCS,47482.0,25,1,4234.80,4284.00,4177.05,4331.15,4379.30,1
205,2024-12-20,TECHM,5415.0,10,2,1707.55,1727.05,1685.85,1745.85,1764.85,2
206,2024-12-20,TIINDIA,679.0,25,4,3726.55,3766.80,3604.0,3822.10,3966.40,4
207,2024-12-20,TITAN,4146.0,25,2,3268.40,3320.40,3344.9,3364.65,3407.45,2
208,2024-12-20,TORNTPHARM,3099.0,25,2,3433.30,3478.85,3439.95,3525.45,3596.00,2
209,2024-12-20,TRENT,3434.0,50,0,6959.00,7049.70,6880.0,7145.50,7243.05,1
210,2024-12-20,TVSMOTOR,1241.0,25,4,2375.05,2422.25,2389.9,2467.95,2515.10,1
211,2024-12-20,UBL,1466.0,10,2,1992.75,2011.25,2032.75,2029.50,2049.15,2
212,2024-12-20,ULTRACEMCO,9530.0,50,0,11441.35,11534.10,11460.95,11626.85,11721.50,0
213,2024-12-20,UNIONBANK,1541.0,0.5,7,120.04,119.84,116.85,120.94,121.29,0
214,2024-12-20,UNITDSPR,2469.0,10,0,1550.80,1570.45,1552.7,1588.50,1611.25,3
215,2024-12-20,UPL,2200.7933579335795,3.8,0,514.05,518.85,503.4,522.95,527.75,0
216,2024-12-20,VBL,1706.0,5,4,614.50,622.95,614.9,633.25,642.50,1
217,2024-12-20,VEDL,7674.0,5,0,467.10,484.70,477.15,492.90,501.70,1
218,2024-12-20,VOLTAS,1970.0,10,0,1733.50,1751.00,1684.15,1770.10,1787.05,1
219,2024-12-20,WIPRO,17249.5,1.25,0,311.35,313.75,305.85,316.20,318.60,2
220,2024-12-20,YESBANK,856.0,0.5,0,19.78,20.28,19.83,21.13,22.78,2
221,2024-12-20,ZOMATO,4208.0,2.5,1,282.70,287.30,274.7,292.00,296.80,0
222,2024-12-20,ZYDUSLIFE,1312.0,10,4,970.85,987.60,971.55,1006.45,1035.55,0
0,2024-12-19,KPITTECH,1095.0,10,2,1481.10,1493.10,1508.7,1508.90,1535.25,0
1,2024-12-19,LALPATHLAB,2086.0,25,2,2972.65,3018.25,3024.15,3063.00,3110.40,3
2,2024-12-19,LAURUSLABS,1463.0,5,1,553.55,563.10,572.5,572.35,582.05,0
3,2024-12-19,LICHSGFIN,2469.0,5,4,575.35,584.50,591.5,593.45,603.10,0
4,2024-12-19,LICI,2786.0,5,3,886.10,894.45,906.0,903.65,913.55,0
5,2024-12-19,LODHA,1622.0,10,1,1412.60,1431.85,1472.5,1449.40,1472.00,3
