,Date,symbol,volume,pv,bullish risk,C2,C1,CMP,P1,P2,Bearish Risk
48,18-11-2024,CUMMINSIND,2309,25,3,3222.7,3267.6,3352.85,3314.6,3363.35,0
49,18-11-2024,DABUR,2117,2.5,2,492,496.55,509.25,501.75,506.05,0
50,18-11-2024,DALBHARAT,1875,10,4,1685.4,1705.8,1697.4,1727.5,1735.1,0
51,18-11-2024,DEEPAKNTR,5115,25,2,2491.15,2539.1,2560,2585.7,2635.35,0
52,18-11-2024,DIVISLAB,3977,25,0,5671.85,5725.2,5755.25,5775.5,5825.65,1
53,18-11-2024,DIXON,8521,125,0,14619,14855.6,14823,15101.05,15316.75,2
54,18-11-2024,DLF,6084,5,3,755.25,764.35,761.2,774.1,783.6,0
55,18-11-2024,DRREDDY,5619,5,5,1182.6,1192.25,1193,1201.8,1212,0
56,18-11-2024,EICHERMOT,8511,25,0,4819.7,4868.15,4874,4918.5,4966.35,2
57,18-11-2024,ESCORTS,1351,25,5,3411.7,3468.95,3436.4,3522.1,3562.1,0
58,18-11-2024,EXIDEIND,1750,5,1,404.9,414.45,414.5,423.75,432.4,0
59,18-11-2024,FEDERALBNK,3239,1.25,1,188.85,193.05,200.5,195.6,197.9,0
60,18-11-2024,GAIL,3327,1.25,2,183.94,186.24,185.15,188.64,191.04,0
61,18-11-2024,GLENMARK,5433,10,3,1502.7,1523.85,1481.1,1545.6,1565.75,0
62,18-11-2024,GMRINFRA,1943,0.5,5,75.57,76.47,77.99,77.47,78.47,0
63,18-11-2024,GNFC,1575,5,3,529.45,541.35,557,552.3,549.85,0
64,18-11-2024,GODREJCP,1179,10,1,1120.8,1150.75,1180.05,1170.7,1189.25,0
65,18-11-2024,GODREJPROP,1730,25,2,2529.35,2571.7,2630,2620.8,2667.5,0
66,18-11-2024,GRANULES,465,5,3,492.15,505.95,529,541.15,550.15,0
67,18-11-2024,GRASIM,11468,10,2,2482.95,2505.55,2510.05,2525.15,2542.45,0
68,18-11-2024,GUJGASLTD,8935,5,4,446.3,456.45,452.95,465.75,475.4,0
69,18-11-2024,HAL,29945,50,1,4065.35,4152.1,4084.5,4242.5,4334.85,0
70,18-11-2024,HAVELLS,1105,10,3,1590.85,1611.3,1622.45,1629.45,1649.2,0
71,18-11-2024,HCLTECH,7960,10,1,1792.15,1811.55,1835.65,1831.85,1850.35,1
72,18-11-2024,HDFCAMC,2092,25,5,4168.95,4217.15,4179,4265.5,4314.6,0
73,18-11-2024,HDFCBANK,18219,5,0,1696.8,1707.1,1708.3,1716.45,1725.85,0
74,18-11-2024,HDFCLIFE,2029,5,2,674.1,684.1,688.05,693.8,703.4,0
75,18-11-2024,HEROMOTOCO,50790,50,2,4650.5,4749.2,4728,4845.15,4943.25,0
76,18-11-2024,HINDALCO,21663,5,3,635.45,644.35,651.1,653.95,663.8,0
77,18-11-2024,HINDCOPPER,405,2.5,3,null,261.2,262.65,271,275.7,0
78,18-11-2024,HINDPETRO,3015,2.5,1,367.6,372.6,367.95,377.35,382.2,0
79,18-11-2024,HINDUNILVR,5427,10,3,2348.8,2368.95,2424.2,2387.65,2408.15,0
80,18-11-2024,ICICIBANK,8609,5,2,1245.2,1255.1,1252.25,1265.15,1273.85,0
81,18-11-2024,ICICIGI,864,10,5,1818.25,1841.15,1842.05,1865.3,1885.2,0
82,18-11-2024,ICICIPRULI,890,5,3,674.1,683.9,691.75,693.7,702.8,0
83,18-11-2024,IDEA,1041,0.5,1,4.73,6.53,7.25,7.53,8.43,0
84,18-11-2024,IDFCFIRSTB,3019,0.5,4,62.47,63.52,65.56,63.52,64.47,0
85,18-11-2024,IEX,1495,1.25,3,156.54,158.54,161.6,161.19,163.59,0
86,18-11-2024,IGL,6128,5,5,null,null,365.25,null,null,0
87,18-11-2024,INDHOTEL,4179,5,0,726.3,735.75,736,745.65,755.25,4
88,18-11-2024,INDIAMART,804,25,4,2131.95,2211.85,2245.05,2264.85,2312.55,0
89,18-11-2024,INDIGO,5308,25,1,3879.25,3926.6,3973,3974.65,4024.05,0
90,18-11-2024,INDUSINDBK,7662,10,2,988.85,1007.3,1004.5,1024.8,1044.05,0
91,18-11-2024,INDUSTOWER,1897,5,0,305,314.95,321.9,323.7,333.35,0
92,18-11-2024,INFY,21656,10,0,1792.65,1810.95,1815.05,1829.9,1849.35,0
93,18-11-2024,IOC,2667,1.25,2,131.11,133.61,134.3,136.06,138.31,0
94,18-11-2024,IPCALAB,2665,10,0,1520.7,1540.75,1568,1557.15,1577.05,0
95,18-11-2024,IRCTC,2360,5,3,785.75,795.2,797.9,804.3,813.45,0
96,18-11-2024,ITC,4095,2.5,2,457.7,462.45,467.4,467.25,472,0
97,18-11-2024,JINDALSTEL,2548,5,1,866,875.7,883.6,885.5,894.35,0
98,18-11-2024,JKCEMENT,654,25,1,3874.4,3945.85,3920,3975.5,4034.5,1
99,18-11-2024,JSWSTEEL,2753,5,0,924.45,934.1,950,943.7,953.85,0
100,18-11-2024,JUBLFOOD,3196,5,0,578.55,594.7,607.05,604.2,613.75,0
101,18-11-2024,KOTAKBANK,4777,10,3,1672.05,1691.3,1719.15,1709.75,1728.55,0
102,18-11-2024,LALPATHLAB,1013,25,3,2887.2,2913.25,2968,2965.85,3015.7,0
103,18-11-2024,LAURUSLABS,1019,5,2,464.05,473.9,484,483.85,493.25,1
104,18-11-2024,LICHSGFIN,1411,5,3,585.05,594.1,613,604.05,613.2,0
105,18-11-2024,LT,7854,25,1,3476.9,3523.35,3538.05,3569.95,3614.75,0
106,18-11-2024,LTF,1409,1.25,0,131.36,133.91,138.4,136.41,138.76,0
107,18-11-2024,LTIM,2676,25,2,5686.55,5757.7,5833,5809.2,5852.5,0
108,18-11-2024,LTTS,1684,25,2,5014.75,5057.55,5103,5126.85,5166.45,0
109,18-11-2024,LUPIN,3841,10,2,1990.35,2012,2036.1,2030.9,2050.05,0
110,18-11-2024,M&M,9002,25,1,2776.45,2823.15,2846.95,2870.85,2920.35,0
111,18-11-2024,M&MFIN,696,2.5,0,245.9,252.45,257.95,257.4,262.15,0
112,18-11-2024,MANAPPURAM,2389,1.25,0,148.93,151.13,153.95,153.58,155.88,0
113,18-11-2024,MARICO,1501,5,3,554.75,574.15,595.9,583.7,593,0
114,18-11-2024,MARUTI,13705,50,1,10833.9,10931.7,11116.6,11027.2,11130.65,0
115,18-11-2024,MCX,2130,50,0,5840.25,5935.5,5893.9,6034.5,6128.95,0
116,18-11-2024,METROPOLIS,1881,10,5,1983.6,1972.95,2030,2004,2021.3,0
117,18-11-2024,MFSL,953,10,0,1191.7,1211.15,1233,1228.05,1249.25,3
118,18-11-2024,MGL,2336,10,2,null,1168.05,1181.4,1198.15,1207.35,0
119,18-11-2024,MOTHERSON,2406,1.25,1,160.95,163.4,164.98,165.95,168.3,0
120,18-11-2024,MPHASIS,2320,25,4,2668.15,2723.6,2759,2776.2,2826.25,1
121,18-11-2024,MRF,3712,250,1,119870.2,120101.95,120285,120727.45,null,0
122,18-11-2024,MUTHOOTFIN,14134,10,0,1828,1850.05,1890.45,1868.9,1885.95,0
123,18-11-2024,NATIONALUM,18556,1.25,0,228.6,230.85,238.81,233.35,235.85,0
124,18-11-2024,NAUKRI,3158,50,4,7255.45,7550.45,7615,7644.2,7746.05,0
125,18-11-2024,NAVINFLUOR,720,25,2,3180.2,3254.65,3268,3302.85,3353.1,2
126,18-11-2024,NESTLEIND,3108,10,3,2151.2,2169.55,2214.8,2189.2,2207.75,0
127,18-11-2024,NMDC,1933,2.5,5,211.89,217.34,222.26,222.19,227.04,1
128,18-11-2024,NTPC,6102,2.5,2,361.6,366.5,366.95,371.35,376.15,0
129,18-11-2024,OBEROIRLTY,2400,10,1,1958.45,1977.45,1915,1996.15,2016.45,2
130,18-11-2024,OFSS,2582,125,2,11172.3,11383.75,11265,11624.7,11844.85,5
131,18-11-2024,ONGC,5899,2.5,1,242.45,247.25,250.9,251.85,256.35,0
132,18-11-2024,PAGEIND,1054,250,3,,,45032.75,,,1
133,18-11-2024,PEL,3035,10,5,990.5,1011.4,1048,1030.85,1050.8,1
134,18-11-2024,PERSISTENT,2446,50,0,5550.7,5645.25,5645,5737.8,5834.15,4
135,18-11-2024,PETRONET,4363,1,6,308.3,310.95,311.95,313.25,315.35,0
136,18-11-2024,PFC,5828,5,2,448.95,458.45,460.45,468.15,477.35,0
137,18-11-2024,PIDILITIND,2338,10,6,3002.75,3010.65,3019.95,3039,3054.5,0
138,18-11-2024,PIIND,9224,25,4,4136.3,4186.05,4176,4235.9,4287.25,0
139,18-11-2024,PNB,2307,0.5,3,98.23,99.03,100.6,100.28,100.93,0
140,18-11-2024,POLYCAB,2290,50,1,6147.45,6234.3,6455,6326.5,6420.8,0
141,18-11-2024,POWERGRID,3211,2.5,1,302.05,307.7,312,312.75,317.15,0
142,18-11-2024,PVRINOX,1317,10,4,1391.7,1433.35,1438,1452.45,1469.55,0
143,18-11-2024,RAMCOCEM,1243,5,1,882.25,893,891.6,902.8,911.15,1
144,18-11-2024,RBLBANK,1459,1.25,2,148.75,151.4,158.75,153.75,156.05,0
145,18-11-2024,RECLTD,6071,5,2,495.45,504.95,502.4,514.2,523.6,0
146,18-11-2024,RELIANCE,19747,5,1,1251.45,1261.5,1259.15,1271.2,1280.5,0
147,18-11-2024,SAIL,2261,1.25,4,108.86,111.26,112.55,113.61,115.91,0
148,18-11-2024,SBICARD,2181,2.5,1,677.9,682.6,677.95,687.7,692.95,0
149,18-11-2024,SBILIFE,1359,10,5,1529.6,1549.1,1564.25,1568.25,1586.8,0
150,18-11-2024,SBIN,14551,5,2,794.55,803.85,814.15,813.4,822.7,0
151,18-11-2024,SHREECEM,2347,125,4,23519.6,23912.7,23933,24115.95,24410.05,3
152,18-11-2024,SHRIRAMFIN,3908,25,3,2769.1,2816.5,2840,2869.6,2912.35,0
153,18-11-2024,SIEMENS,1520,50,3,6536.25,6654.95,6655.85,6755.25,6850.75,0
154,18-11-2024,SRF,1095,10,1,2203.45,2223.7,2175,2237.05,2261.1,0
155,18-11-2024,SUNPHARMA,3542,10,2,1752.7,1771.95,1746.2,1791.2,1810.85,0
156,18-11-2024,SUNTV,1736,5,4,710.55,722.9,729.95,732.45,741.25,1
157,18-11-2024,SYNGENE,516,5,4,818.95,840,842.3,852.3,857.9,0
158,18-11-2024,TATACHEM,1896,10,3,1028.2,1048.95,1059.55,1067.9,1087.6,0
159,18-11-2024,TATACOMM,1472,10,4,1702.05,1729.8,1727.25,1747.65,1768.25,0
160,18-11-2024,TATACONSUM,4661,5,5,914.55,924.25,932,933.9,943.45,0
161,18-11-2024,TATAMOTORS,31632,5,2,753.55,763.8,772.5,773.15,782.85,0
162,18-11-2024,TATAPOWER,9227,2.5,1,397.8,403,404.3,403,407.65,0
163,18-11-2024,TATASTEEL,9300,1.25,0,136.2,138.6,141.2,140.95,143.35,0
164,18-11-2024,TCS,13299,25,0,4030.05,4082.1,4017.15,4129.95,4176.9,1
165,18-11-2024,TECHM,2480,10,0,1631.7,1651,1666,1670,1689.85,1
166,18-11-2024,TITAN,4466,25,4,3128.8,3176.95,3170.65,3223.45,3271.3,0
167,18-11-2024,TORNTPHARM,643,25,4,2932.05,3069.3,3109.95,3126.9,3160.85,1
168,18-11-2024,TRENT,5576,50,3,6250.7,6340.45,6364,6437.6,6531.4,0
169,18-11-2024,TVSMOTOR,1312,25,3,2326.9,2376.05,2405.25,2421.7,2468.4,0
170,18-11-2024,UBL,1167,10,2,1795.8,1829.3,1880,1857.1,1860.15,1
171,18-11-2024,ULTRACEMCO,3561,50,3,10530.4,10626.4,10673.75,10723.65,10819.6,0
172,18-11-2024,UNITDSPR,1489,10,4,1410.3,1431.9,1469.15,1451.5,1469.75,0
173,18-11-2024,UPL,6184,5,2,503.95,513.25,533,522.75,531.95,0
174,18-11-2024,VEDL,9302,5,2,425.35,435.25,447.1,444.45,453.55,1
175,18-11-2024,VOLTAS,3597,10,0,1696.7,1717,1690.25,1736.05,1755.5,1
176,18-11-2024,WIPRO,8384,2.5,0,546.35,551.1,553.95,556.1,561.15,0
177,18-11-2024,ZYDUSLIFE,1360,10,1,930.65,949.5,945.65,967.8,986.75,0
0,14-11-2024,ASHOKLEY,2789,1.25,0,213.09,215.29,217.2,217.89,220.44,0
1,14-11-2024,ASIANPAINT,15094,10,1,2450.3,2470.75,2487.9,2490.85,2509.95,0
2,14-11-2024,ASTRAL,958,10,4,1704.55,1724.9,1731.95,1744.9,1768.35,0
3,14-11-2024,ATUL,973,50,3,7192.9,7246.3,7320,7388.55,7509.05,1
4,14-11-2024,AUBANK,1740,5,1,554.8,564.45,574,573.8,583.2,0
5,14-11-2024,AUROPHARMA,2898,10,2,1249.55,1268.65,1250.85,1288.2,1308.2,0
6,14-11-2024,AXISBANK,7192,5,1,1122.25,1131.5,1140,1141.25,1151,0
7,14-11-2024,BAJAJ-AUTO,5188,50,2,9320.55,9418.65,9506,9511.85,9605.4,0
8,14-11-2024,BAJAJFINSV,2210,10,3,1630.1,1647.4,1639.05,1667.4,1686.25,0
9,14-11-2024,BAJFINANCE,5939,50,2,6444.65,6540.8,6570,6637.45,6733.6,0
10,14-11-2024,BALKRISIND,2172,25,3,2665.25,2715.45,2744.9,2761.65,2866.55,1
11,14-11-2024,BANDHANBNK,1901,1.25,1,163.48,165.83,167.05,168.23,170.78,0
12,14-11-2024,BANKBARODA,3377,1.25,2,243.6,246,241.75,248.4,250.75,0
13,14-11-2024,BATAINDIA,2568,5,0,1306.8,1311.2,1307.05,1330.4,1337,0
14,14-11-2024,BEL,5229,2.5,1,272.45,277.1,281.25,281.9,286.45,0
15,14-11-2024,BERGEPAINT,1318,2.5,2,481.1,486,491.65,491.15,497.05,0
16,14-11-2024,BHARATFORG,3340,10,2,1305.95,1327,1327.25,1344.55,1363.8,0
17,14-11-2024,BHARTIARTL,5503,10,2,1526.25,1546,1554.4,1564.35,1583.45,0
18,14-11-2024,BHEL,2418,2.5,4,217.6,222.45,223.8,227.1,231.8,0
19,14-11-2024,BIOCON,3794,2.5,0,327.35,332,336.25,337.05,341.8,1
20,14-11-2024,BOSCHLTD,4104,250,1,33166.75,33629.55,33707,34093.7,null,1
21,14-11-2024,BPCL,6163,2.5,1,297.15,301.85,298.2,306.55,311.15,0
22,14-11-2024,BRITANNIA,11564,25,3,4964.05,5013.9,4922.1,5061.7,5107.3,0
23,14-11-2024,BSOFT,1164,5,1,535.5,545.1,560.5,554.55,563.85,0
24,14-11-2024,CANBK,2681,0.5,0,98.44,99.49,97.59,100.54,101.49,0
25,14-11-2024,CANFINHOME,901,5,4,802.4,815.65,822.95,825.95,835.55,0
26,14-11-2024,CHAMBLFERT,1521,5,4,450.6,460.1,470.1,469,478.1,0
27,14-11-2024,CHOLAFIN,2123,10,2,1166.75,1185.85,1214.9,1205.15,1224.45,0
28,14-11-2024,CIPLA,4785,10,1,1465.5,1485.25,1501.3,1504.55,1523.25,0
29,14-11-2024,COALINDIA,8802,0.375,0,408.2,410.9,410.4,413.2,415.6,0
30,14-11-2024,COFORGE,4135,50,0,7966.85,8060.2,8093,8153.45,8238.55,3
31,14-11-2024,COLPAL,1395,25,1,2714.05,2763.6,2712,2810.25,2856.7,1
32,14-11-2024,CONCOR,2294,5,4,774.45,783.6,787,793.55,801.9,0
33,14-11-2024,COROMANDEL,1432,10,2,1647.8,1662.25,1708.1,1679.25,1703.3,1
34,14-11-2024,CROMPTON,1743,2.5,2,377.7,381.35,371.4,387.3,390.05,0
35,14-11-2024,CUB,900,1.25,2,169.18,171.38,173.05,173.73,176.28,0
36,14-11-2024,CUMMINSIND,3533,25,3,3270.35,3319.5,3321.05,3364.8,3414.25,0
37,14-11-2024,DABUR,955,2.5,4,506.05,510.65,508.55,515.5,520.5,0
38,14-11-2024,DALBHARAT,927,10,4,1622.05,1689.5,1715,1709.2,1726.2,0
39,14-11-2024,DEEPAKNTR,9715,25,2,2428.5,2477.55,2635,2526.7,2573.25,0
40,14-11-2024,DIVISLAB,2331,25,0,5722.2,5768.5,5735.25,5817.05,5867.6,1
41,14-11-2024,DIXON,9012,125,0,14620.35,14871.1,14800,15104.45,15345.55,2
42,14-11-2024,DLF,5263,5,2,745.35,755.1,762.7,764.45,773.95,0
43,14-11-2024,DRREDDY,2219,5,1,1231.6,1241.85,1228.8,1252.1,1261.3,0
44,14-11-2024,EICHERMOT,51872,25,0,4825.3,4873.95,4890.95,4924.7,4975.1,2
45,14-11-2024,ESCORTS,1048,25,5,3421.75,3480.15,3512.95,3517.15,3572.25,0
46,14-11-2024,EXIDEIND,1667,5,0,407.2,415.1,420,424.45,433.55,0
47,14-11-2024,FEDERALBNK,2809,1.25,0,196.01,198.41,197.07,200.91,203.31,0
48,14-11-2024,GAIL,2421,1.25,1,188.44,190.79,189,193.19,195.99,0
49,14-11-2024,GLENMARK,1757,10,3,1526.6,1546.05,1538.2,1566.75,1585.75,0
50,14-11-2024,GMRINFRA,2211,0.5,5,75.57,76.57,76.79,77.62,78.52,0
51,14-11-2024,GNFC,6132,5,3,530.85,542.3,553.05,550.75,556.85,0
52,14-11-2024,GODREJCP,934,10,2,1169.15,1188.5,1173.3,1206.35,1227.6,0
53,14-11-2024,GODREJPROP,3015,25,2,2517.7,2565.4,2598.4,2613.4,2687.95,0
54,14-11-2024,GRANULES,787,5,3,497.2,506.8,535.5,545.8,546.85,0
55,14-11-2024,GRASIM,4672,10,2,2482.35,2504,2534.1,2523.55,2542.8,0
56,14-11-2024,GUJGASLTD,1460,5,3,485.05,494.25,487.2,503.4,513.75,0
57,14-11-2024,HAL,11580,50,0,3944.45,4039.35,4101.5,4132.6,4230.95,0
58,14-11-2024,HAVELLS,1957,10,3,1586.15,1605.25,1620.1,1624.55,1643.9,0
59,14-11-2024,HCLTECH,6411,10,0,1852.35,1872,1865,1890.85,1910.4,4
60,14-11-2024,HDFCAMC,1933,25,3,4220.5,4271.8,4284.5,4317.5,4368.65,0
61,14-11-2024,HDFCBANK,20165,5,0,1681.95,1691.4,1692.4,1701.85,1711.1,0
62,14-11-2024,HDFCLIFE,1575,5,2,673.55,683.6,693.3,693.05,702,0
63,14-11-2024,HEROMOTOCO,6261,50,1,4332.35,4431.5,4612.65,4532.55,4634.15,0
64,14-11-2024,HINDALCO,5045,5,3,624.95,634.3,628,643.5,653.45,0
65,14-11-2024,HINDCOPPER,1213,2.5,3,null,262.95,264.4,271.7,281.4,0
66,14-11-2024,HINDPETRO,3692,2.5,1,361.4,366.4,373.7,371.25,376.05,0
67,14-11-2024,HINDUNILVR,3641,10,2,2424.5,2443.6,2392.95,2462.35,2480.1,0
68,14-11-2024,ICICIBANK,7654,5,2,1241.35,1251.6,1258.95,1261.5,1271.25,0
69,14-11-2024,ICICIGI,899,10,4,1845.95,1863.95,1867,1883.65,1903.4,1
70,14-11-2024,ICICIPRULI,1076,5,4,684.65,693.8,693.05,703.3,714.15,0
71,14-11-2024,IDEA,3077,0.5,1,6.57,7.37,7.35,8.42,9.42,0
72,14-11-2024,IDFCFIRSTB,4269,0.5,3,62.42,63.42,63.49,64.47,65.37,0
73,14-11-2024,IEX,945,1.25,2,159.21,161.56,161.59,164.11,166.11,0
74,14-11-2024,IGL,1381,5,3,403.3,413.65,407,422.6,432.15,0
75,14-11-2024,INDHOTEL,2172,5,0,704.45,714.05,740,724.25,734.6,2
76,14-11-2024,INDIAMART,1204,25,4,2284.4,2319.1,2290,2353.5,2412.05,1
77,14-11-2024,INDIGO,2642,25,3,3814.3,3864.8,3886,3912.3,3979.3,0
78,14-11-2024,INDUSINDBK,4053,10,1,1011.65,1031.1,1018.9,1049.65,1067.25,0
79,14-11-2024,INDUSTOWER,924,5,0,305.85,314.75,318.5,324.15,333.7,0
80,14-11-2024,INFY,5766,10,0,1832.65,1850.95,1865,1869.3,1888,2
81,14-11-2024,IOC,4240,1.25,2,131.04,133.44,134.85,135.79,138.09,0
82,14-11-2024,IPCALAB,988,10,2,1476.9,1496.45,1542,1517.7,1537.5,0
83,14-11-2024,IRCTC,2629,5,3,787.05,795.15,801.2,804.85,814.95,0
84,14-11-2024,ITC,4312,2.5,2,466.7,471.55,467,476.2,480.8,0
85,14-11-2024,JINDALSTEL,4015,5,2,854.7,864.05,876.55,873.65,883.7,0
86,14-11-2024,JKCEMENT,762,25,1,3909.8,3917.55,3991.45,3968.1,3999.05,1
87,14-11-2024,JSWSTEEL,3891,5,1,923.1,933.05,940,943.2,954.4,0
88,14-11-2024,JUBLFOOD,3090,5,0,605.15,615.35,610.8,625,634.3,2
89,14-11-2024,KOTAKBANK,4605,10,4,1668.55,1688.35,1708.55,1707.15,1725.75,0
90,14-11-2024,LALPATHLAB,877,25,4,2840.05,2915,2980.75,2965.05,3006.6,1
91,14-11-2024,LAURUSLABS,1534,5,2,466.25,475.3,485.15,484.45,494.15,1
92,14-11-2024,LICHSGFIN,1969,5,3,604.85,613.95,608.35,623.9,632.9,0
93,14-11-2024,LT,7329,25,1,3470.75,3518.45,3535,3563.1,3608.15,0
94,14-11-2024,LTF,1591,1.25,0,133.65,136,138,138.45,140.85,0
95,14-11-2024,LTIM,1320,25,1,5845.4,5899.2,5985,5954.8,5990.35,0
96,14-11-2024,LTTS,2500,25,0,5106.9,5156,5190,5204.95,5255.25,1
97,14-11-2024,LUPIN,2496,10,2,2008.6,2028.55,2019.85,2046.75,2066.3,0
98,14-11-2024,M&M,13736,25,1,2717.8,2766.35,2818.25,2814.9,2863.7,0
99,14-11-2024,M&MFIN,1262,2.5,0,255,259.55,257.55,264.85,269.25,0
100,14-11-2024,MANAPPURAM,2881,1.25,0,156.49,158.99,156.05,161.69,164.19,0
101,14-11-2024,MARICO,912,5,3,584.6,594.4,592.15,603.75,612.85,0
102,14-11-2024,MARUTI,13605,50,1,10825.75,10926.75,10992.95,11021.4,11123.05,0
103,14-11-2024,MCX,4004,50,0,5945.45,6039.1,5968.7,6137.85,6229.3,0
104,14-11-2024,METROPOLIS,2583,10,6,null,2044.7,2055.2,2061.55,2080.05,0
105,14-11-2024,MFSL,902,10,0,1198.5,1208.3,1235,1236,1238.05,3
106,14-11-2024,MGL,1453,10,5,1307.65,1325.25,1319.35,1349.05,1365.7,0
107,14-11-2024,MOTHERSON,5459,1.25,2,161.08,163.53,165.9,165.98,168.18,0
108,14-11-2024,MPHASIS,1242,25,4,2803.6,2824.35,2851.05,2873.4,2918.6,1
109,14-11-2024,MRF,2051,250,1,120667.05,121061.15,121077.6,null,null,0
110,14-11-2024,MUTHOOTFIN,1687,10,3,1741.65,1768.05,1790,1788.65,1808.65,0
111,14-11-2024,NATIONALUM,15619,1.25,0,223.69,226.19,219.7,228.69,230.94,0
112,14-11-2024,NAUKRI,1749,50,4,7419.4,7529.65,7788.95,7620.35,7707.05,0
113,14-11-2024,NAVINFLUOR,868,25,3,3235.85,3270,3307.7,3321.75,3383,2
114,14-11-2024,NESTLEIND,1448,10,3,2204.05,2222.6,2188,2243,2261.15,0
115,14-11-2024,NMDC,2161,2.5,4,217.98,222.68,218.64,227.63,232.08,1
116,14-11-2024,NTPC,7992,2.5,2,377.4,382.25,373.45,387.15,391.6,0
117,14-11-2024,OBEROIRLTY,2415,10,1,1928.9,1950.65,1988.05,1970,1989.7,2
118,14-11-2024,OFSS,1251,125,1,11637.25,11876.8,11830,12106.2,12838.05,5
119,14-11-2024,ONGC,4140,2.5,1,247.65,252.2,251.1,256.75,261.2,0
120,14-11-2024,PAGEIND,2744,250,2,45206.3,45914.05,45296.6,46244,46828.45,2
121,14-11-2024,PEL,2360,10,5,991.9,1010.35,1041.35,1029.85,1058.65,1
122,14-11-2024,PERSISTENT,5938,50,0,5651.85,5750.25,5712,5848.45,5942.45,4
123,14-11-2024,PETRONET,5308,1,4,313.75,317.2,313.9,318.75,321.3,0
124,14-11-2024,PFC,5051,5,2,448.35,457.8,455.5,467.05,476.05,0
125,14-11-2024,PIDILITIND,1783,10,8,2959.65,2981.65,3019.65,2996.95,3016.7,0
126,14-11-2024,PIIND,20133,25,3,4062.55,null,4097,null,4108.25,0
127,14-11-2024,PNB,3803,0.5,1,100.23,101.23,99.65,102.28,103.13,0
128,14-11-2024,POLYCAB,2172,50,1,6243.05,6334.35,6307,6430.7,6536.35,0
129,14-11-2024,POWERGRID,4913,2.5,1,307.05,311.8,312.6,316.4,320.95,0
130,14-11-2024,PVRINOX,1431,10,3,1431.35,1450.25,1459,1470.5,1491,0
131,14-11-2024,RAMCOCEM,1854,5,2,882.35,891.8,901.15,901.05,911.45,1
132,14-11-2024,RBLBANK,1413,1.25,2,,,155.2,,,0
133,14-11-2024,RECLTD,7391,5,2,493.95,503.45,503.95,512.8,522.4,0
134,14-11-2024,RELIANCE,22793,5,1,1250.9,1260.5,1266.9,1270.05,1279.4,0
135,14-11-2024,SAIL,2280,1.25,4,111.15,113.4,111.6,115.8,118.35,0
136,14-11-2024,SBICARD,2789,2.5,0,679.3,684.25,681.95,689.75,694.1,0
137,14-11-2024,SBILIFE,1200,10,5,1526.9,1546.55,1561,1565.8,1585.05,0
138,14-11-2024,SBIN,15628,5,1,803.2,812.75,805.95,822.4,830.9,0
139,14-11-2024,SHREECEM,1709,125,5,23426.5,23398.25,23939.55,23992.15,24228.15,2
140,14-11-2024,SHRIRAMFIN,4010,25,2,2770.75,2818.55,2831.65,2868.7,2915.55,0
141,14-11-2024,SIEMENS,3020,50,3,6536.7,6628.6,6761.95,6724.05,6851.45,0
142,14-11-2024,SRF,2028,10,2,2164.1,2185.9,2239,2210.55,2218.45,0
143,14-11-2024,SUNPHARMA,4267,10,1,1752.05,1772.1,1770,1791.05,1810.05,1
144,14-11-2024,SUNTV,3036,5,5,711.15,720.85,730,731.2,740.75,1
145,14-11-2024,SYNGENE,2061,5,4,856.1,861.75,863.5,874.05,879.4,0
146,14-11-2024,TATACHEM,2388,10,3,1031.25,1049.65,1059,1068.3,1088.85,0
147,14-11-2024,TATACOMM,1447,10,2,1736.7,1749.8,1749.8,1770.8,1794.1,1
148,14-11-2024,TATACONSUM,3905,5,4,943.3,952.4,930.4,962.35,971.55,0
149,14-11-2024,TATAMOTORS,16708,5,0,774.1,783.5,776,793.35,802.7,0
150,14-11-2024,TATAPOWER,8197,2.5,1,397.4,402.45,405.2,407.2,411.9,0
151,14-11-2024,TATASTEEL,8192,1.25,2,136.3,138.7,138.1,141.2,143.55,0
152,14-11-2024,TCS,5636,25,0,4064.7,4112.7,4148,4158.7,4205.9,1
153,14-11-2024,TECHM,1911,10,0,1651.35,1670.1,1690,1688.9,1707.7,2
154,14-11-2024,TITAN,4904,25,4,3121,3169.2,3184.05,3216.95,3262.95,0
155,14-11-2024,TORNTPHARM,544,25,4,2960.05,3089.5,3115,3134.65,3177.85,1
156,14-11-2024,TRENT,5356,50,2,6342.05,6436.8,6452.4,6527.55,6621.6,0
157,14-11-2024,TVSMOTOR,1756,25,3,2324.95,2369.7,2408,2416,2464.95,0
158,14-11-2024,UBL,1114,10,3,1865.8,null,1871.95,null,1909.1,1
159,14-11-2024,ULTRACEMCO,7764,50,4,10406,10513.65,10720.3,10612.7,10718.5,0
160,14-11-2024,UNITDSPR,1507,10,5,1410.7,1428.6,1443,1448.45,1467.9,0
161,14-11-2024,UPL,3560,5,2,503.9,513.4,531.5,513.4,523,0
162,14-11-2024,VEDL,4473,5,2,425.1,434.75,434,444.05,453.25,0
163,14-11-2024,VOLTAS,4280,10,0,1669.2,1688.05,1705,1708,1726.55,0
164,14-11-2024,WIPRO,3183,2.5,0,566.45,571.25,567,576.15,580.9,0
165,14-11-2024,ZYDUSLIFE,2511,10,1,951,969.7,958.05,986.7,1006.25,0
166,14-11-2024,AARTIIND,1394,5,1,406.9,429.8,439.95,439.15,440.9,0
